date,iso3,country,who_region,total_confirmed_cases,total_probable_cases,total_deaths,new_confirmed_cases,new_probable_cases,new_deaths
2022-05-06,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-07,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-13,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-16,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-17,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-18,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-19,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-20,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-21,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-22,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-23,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-24,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-25,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-26,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-27,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-29,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-30,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-08,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-09,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-12,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-13,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-15,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-16,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-17,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-20,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-21,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-22,BGR,Bulgaria,European Region,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-23,BGR,Bulgaria,European Region,2.0,0.0,0.0,2.0,0.0,0.0
2022-06-24,BGR,Bulgaria,European Region,2.0,0.0,0.0,2.0,0.0,0.0
2022-06-25,BGR,Bulgaria,European Region,2.0,0.0,0.0,2.0,0.0,0.0
2022-06-26,BGR,Bulgaria,European Region,2.0,0.0,0.0,2.0,0.0,0.0
2022-06-27,BGR,Bulgaria,European Region,2.0,0.0,0.0,2.0,0.0,0.0
2022-06-28,BGR,Bulgaria,European Region,2.0,0.0,0.0,2.0,0.0,0.0
2022-06-29,BGR,Bulgaria,European Region,2.0,0.0,0.0,2.0,0.0,0.0
2022-06-30,BGR,Bulgaria,European Region,3.0,0.0,0.0,1.0,0.0,0.0
2022-07-01,BGR,Bulgaria,European Region,3.0,0.0,0.0,1.0,0.0,0.0
2022-07-02,BGR,Bulgaria,European Region,3.0,0.0,0.0,1.0,0.0,0.0
2022-07-03,BGR,Bulgaria,European Region,3.0,0.0,0.0,1.0,0.0,0.0
2022-07-04,BGR,Bulgaria,European Region,3.0,0.0,0.0,1.0,0.0,0.0
2022-07-05,BGR,Bulgaria,European Region,3.0,0.0,0.0,1.0,0.0,0.0
2022-07-06,BGR,Bulgaria,European Region,3.0,0.0,0.0,1.0,0.0,0.0
2022-07-07,BGR,Bulgaria,European Region,3.0,0.0,0.0,1.0,0.0,0.0
2022-07-08,BGR,Bulgaria,European Region,3.0,0.0,0.0,1.0,0.0,0.0
2022-07-10,BGR,Bulgaria,European Region,3.0,0.0,0.0,1.0,0.0,0.0
2022-07-11,BGR,Bulgaria,European Region,3.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,BGR,Bulgaria,European Region,3.0,0.0,0.0,0.0,0.0,0.0
2022-07-13,BGR,Bulgaria,European Region,3.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,BGR,Bulgaria,European Region,3.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,BGR,Bulgaria,European Region,3.0,0.0,0.0,0.0,0.0,0.0
2022-07-18,BGR,Bulgaria,European Region,3.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,BGR,Bulgaria,European Region,3.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,BGR,Bulgaria,European Region,3.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,BGR,Bulgaria,European Region,3.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,BGR,Bulgaria,European Region,3.0,0.0,0.0,0.0,0.0,0.0
2022-07-24,BGR,Bulgaria,European Region,3.0,0.0,0.0,0.0,0.0,0.0
2022-07-25,BGR,Bulgaria,European Region,4.0,0.0,0.0,1.0,0.0,0.0
2022-07-26,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-07-27,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-07-28,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-07-29,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-02,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-03,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-04,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-05,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-14,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-16,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-23,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-26,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-29,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-09-02,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-09-03,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-09-04,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-09-05,BGR,Bulgaria,European Region,4.0,0.0,0.0,0.0,0.0,0.0
2022-09-06,BGR,Bulgaria,European Region,5.0,0.0,0.0,1.0,0.0,0.0
2022-09-07,BGR,Bulgaria,European Region,5.0,0.0,0.0,0.0,0.0,0.0
2022-09-08,BGR,Bulgaria,European Region,5.0,0.0,0.0,0.0,0.0,0.0
2022-09-09,BGR,Bulgaria,European Region,5.0,0.0,0.0,0.0,0.0,0.0
2022-09-11,BGR,Bulgaria,European Region,5.0,0.0,0.0,0.0,0.0,0.0
2022-09-12,BGR,Bulgaria,European Region,5.0,0.0,0.0,0.0,0.0,0.0
2022-09-13,BGR,Bulgaria,European Region,6.0,0.0,0.0,1.0,0.0,0.0
2022-09-14,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-09-15,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-09-16,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-09-19,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-09-20,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-09-21,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-09-22,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-09-23,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-09-26,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-09-27,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-09-28,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-09-29,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-09-30,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-02,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-03,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-04,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-05,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-06,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-07,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-09,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-10,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-11,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-12,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-13,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-14,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-17,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-18,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-19,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-20,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-21,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-24,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-25,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-26,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-28,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-10-31,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-02,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-03,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-04,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-08,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-09,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-11,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-13,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-15,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-16,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-17,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-18,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-22,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-23,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-24,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-25,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-26,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-29,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-12-02,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-12-03,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-12-04,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-12-06,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-12-07,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-12-09,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-12-12,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-12-13,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-12-14,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-12-16,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-12-20,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-12-21,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-12-23,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-12-27,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-12-28,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-01-06,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-01-11,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-01-12,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-01-13,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-01-17,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-01-18,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-01-19,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-01-20,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-01-24,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-01-25,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-01-26,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-01-27,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-02-04,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-02-07,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-02-08,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-02-09,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-02-10,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-02-17,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-02-21,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-02-22,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-02-24,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-03,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-04,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-07,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-08,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-09,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-10,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-13,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-14,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-15,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-17,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-19,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-20,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-21,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-22,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-24,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-25,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-28,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-29,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-30,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-04,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-05,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-06,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-11,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-12,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-16,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-17,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-18,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-19,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-23,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-03,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-07,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-08,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-09,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-10,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-11,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-12,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-13,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-14,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-15,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-16,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-17,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-20,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-22,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-23,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-24,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-25,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-26,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-30,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-31,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-02,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-04,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-05,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-06,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-07,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-08,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-09,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-11,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-12,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-13,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-14,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-15,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-18,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-20,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-21,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-25,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-26,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-27,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-28,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-07-04,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,BGR,Bulgaria,European Region,6.0,0.0,0.0,0.0,0.0,0.0
